gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TicketMedio,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,NumServicos,Risk_Score,Risk_Tier
0,0,0,0,37,1,0,0,0,0,0,1,1,0,1,64.75,1,63.38378378378378,0,0,0,1,0,3,62,Risco Medio
0,0,1,0,52,0,0,1,1,1,1,1,1,2,0,66.25,0,64.04038461538461,0,0,1,0,0,6,7,Baixo Risco
1,0,0,1,71,1,0,1,1,1,1,1,0,2,1,76.9,0,77.78450704225352,0,0,1,0,0,6,3,Baixo Risco
1,0,0,0,26,1,0,0,1,1,0,1,0,0,0,89.8,1,89.81923076923077,1,0,0,1,0,4,70,Risco Medio
1,0,0,0,66,1,1,1,1,1,0,0,1,2,1,74.6,0,72.7030303030303,0,0,1,0,0,6,7,Baixo Risco
1,0,1,0,72,1,1,1,1,1,1,1,1,2,1,116.95,0,119.36666666666666,1,0,1,0,0,8,12,Baixo Risco
1,0,0,1,25,0,0,1,0,0,0,1,0,1,1,40.65,0,38.822,0,0,1,0,0,2,30,Baixo Risco
1,0,1,1,69,1,1,1,1,1,1,1,1,2,1,114.35,0,111.09855072463768,1,0,0,0,0,8,11,Baixo Risco
1,0,1,1,53,1,1,1,1,0,0,0,1,2,0,69.7,0,69.54811320754717,0,0,0,0,0,5,6,Baixo Risco
0,0,0,0,12,1,0,0,0,1,0,1,1,1,0,95.5,1,92.92916666666667,1,0,0,0,1,4,65,Risco Medio
1,0,0,0,26,1,0,0,0,1,1,1,1,0,1,98.65,0,97.57692307692308,1,0,0,1,0,5,78,Alto Risco
1,0,0,0,21,1,0,0,0,1,0,0,1,0,0,61.65,0,66.36190476190475,0,0,0,0,1,3,51,Risco Medio
0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,89.35,0,89.35,1,0,0,1,0,3,88,Alto Risco
1,0,0,0,48,1,1,1,0,0,1,0,1,0,1,95.4,0,92.61041666666668,1,0,0,1,0,5,58,Risco Medio
0,0,1,0,26,0,0,1,0,1,0,0,0,1,0,35.4,0,37.63846153846154,0,0,1,0,0,2,21,Baixo Risco
1,0,1,0,60,1,0,0,0,0,0,0,0,2,0,19.95,0,20.96916666666667,0,1,0,0,1,1,3,Baixo Risco
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,19.25,0,18.40833333333333,0,1,0,0,1,1,27,Baixo Risco
0,1,0,0,10,0,0,0,0,0,1,0,0,0,1,29.65,1,29.14,0,0,0,1,0,1,69,Risco Medio
1,0,1,1,5,1,1,1,0,1,0,0,0,0,1,84.5,1,90.75,1,0,0,1,0,4,77,Alto Risco
0,0,0,1,4,1,0,0,0,0,0,0,0,1,1,20.4,0,21.1875,0,1,0,0,1,1,23,Baixo Risco
1,0,1,1,65,1,1,0,0,0,0,0,0,2,0,24.75,0,26.38615384615385,0,1,1,0,0,2,3,Baixo Risco
1,0,1,1,70,1,1,0,0,0,0,0,0,2,0,25.35,0,24.502142857142857,0,1,0,0,1,2,2,Baixo Risco
1,0,0,0,18,1,1,0,0,1,0,0,1,0,1,90.7,1,88.73611111111111,1,0,1,0,0,4,79,Alto Risco
1,0,0,1,62,1,0,0,0,0,0,0,0,2,0,20.0,0,20.16290322580645,0,1,0,0,0,1,2,Baixo Risco
0,0,1,1,66,1,0,1,0,0,0,1,0,2,1,59.75,0,60.55757575757576,0,0,0,1,0,3,8,Baixo Risco
0,0,1,1,65,1,1,1,1,0,1,1,1,2,1,82.5,0,80.2323076923077,0,0,0,0,0,7,5,Baixo Risco
0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,70.3,1,78.5,1,0,0,1,0,1,87,Alto Risco
0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,20.35,0,19.8,0,1,0,0,1,1,19,Baixo Risco
1,0,1,1,16,1,1,0,0,1,0,1,0,0,1,90.8,0,90.1375,1,0,0,0,0,4,76,Alto Risco
0,0,0,0,54,1,1,1,0,1,0,1,1,1,1,103.95,1,104.42685185185184,1,0,0,0,0,6,41,Risco Medio
0,1,0,0,50,1,1,0,0,1,1,1,1,0,1,104.95,0,104.447,1,0,0,1,0,6,73,Alto Risco
1,0,1,0,71,1,0,0,1,1,1,1,1,2,1,105.25,0,102.70070422535213,1,0,0,1,0,6,20,Baixo Risco
0,0,0,0,10,1,1,0,0,0,0,0,0,0,1,74.75,1,79.965,1,0,0,1,0,2,85,Alto Risco
0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,50.8,1,50.8,0,0,0,1,0,2,65,Risco Medio
1,0,0,0,18,1,1,0,0,0,0,0,0,1,0,23.75,0,23.58333333333333,0,1,0,0,1,2,19,Baixo Risco
1,0,0,0,4,1,0,0,0,0,1,1,0,0,1,61.3,0,62.35,0,0,0,1,0,3,69,Risco Medio
0,0,1,1,58,1,1,1,0,1,1,1,0,2,0,75.8,0,76.13362068965517,0,0,0,0,1,6,4,Baixo Risco
0,0,1,0,56,1,1,1,0,0,0,1,1,1,1,98.0,0,94.11785714285716,1,0,0,1,0,5,48,Risco Medio
1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,80.25,1,72.275,1,0,0,1,0,2,88,Alto Risco
1,0,1,0,32,1,1,0,0,1,0,0,0,0,1,78.9,1,76.4984375,1,0,0,1,0,3,75,Alto Risco
1,0,1,1,56,0,0,1,1,0,1,1,0,1,1,52.0,0,51.51607142857143,0,0,0,0,1,4,12,Baixo Risco
1,0,0,0,36,1,1,0,0,0,0,0,1,0,1,84.75,1,84.72638888888889,1,0,0,1,0,3,79,Alto Risco
0,0,0,0,4,1,1,0,0,0,1,1,0,0,1,64.4,0,63.25,0,0,0,0,1,4,65,Risco Medio
1,0,0,0,53,1,1,0,0,0,0,1,0,0,0,85.45,1,85.23113207547169,1,0,0,0,0,3,54,Risco Medio
1,0,0,0,10,1,0,0,0,0,0,0,0,0,1,45.8,0,43.62,0,0,1,0,0,1,56,Risco Medio
1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,30.5,0,29.6,0,0,0,1,0,1,63,Risco Medio
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19.9,1,19.9,0,1,0,0,1,1,31,Risco Medio
0,0,1,0,51,1,0,0,0,0,0,0,0,0,0,69.15,0,71.56078431372549,1,0,0,0,1,1,44,Risco Medio
1,1,0,0,12,1,1,0,0,1,0,1,1,0,1,99.45,1,100.0125,1,0,0,1,0,5,91,Alto Risco
0,0,0,0,6,0,0,0,0,0,1,1,1,1,1,49.25,0,42.6,0,0,0,0,1,3,56,Risco Medio
1,0,1,1,63,0,0,0,1,1,1,0,0,2,0,39.35,0,38.01666666666667,0,0,0,0,0,3,4,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.6,1,70.6,1,0,0,1,0,1,85,Alto Risco
0,0,1,0,48,1,1,0,1,0,1,1,1,0,1,105.1,0,105.90729166666668,1,0,1,0,0,6,57,Risco Medio
0,0,0,0,5,1,0,0,0,0,0,1,0,0,1,81.0,1,77.92,1,0,1,0,0,2,81,Alto Risco
0,0,0,1,35,1,0,0,0,0,0,0,0,1,1,20.1,0,18.414285714285715,0,1,1,0,0,1,11,Baixo Risco
1,0,0,0,6,1,0,0,1,0,0,1,0,0,1,84.85,1,87.25,1,0,0,1,0,3,85,Alto Risco
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.75,0,19.65,0,1,0,0,1,1,36,Risco Medio
0,0,0,0,50,1,0,0,0,0,0,0,0,1,0,19.75,0,19.781,0,1,0,0,0,1,7,Baixo Risco
0,0,0,0,33,1,0,0,0,0,0,0,0,0,1,70.4,0,72.9121212121212,1,0,0,0,0,1,63,Risco Medio
1,0,0,0,31,1,0,0,0,0,0,0,0,2,0,20.45,0,20.598387096774196,0,1,0,0,1,1,7,Baixo Risco
0,0,1,1,9,1,0,0,0,0,0,0,0,2,0,20.35,0,21.23333333333333,0,1,0,0,1,1,9,Baixo Risco
0,0,1,1,54,1,1,0,1,1,1,1,1,0,1,86.2,0,83.77870370370371,0,0,0,1,0,7,38,Risco Medio
0,0,0,0,46,1,0,1,1,1,0,1,0,1,1,95.65,0,101.39565217391304,1,0,1,0,0,5,31,Risco Medio
1,0,0,1,34,1,1,1,1,0,0,1,1,1,1,103.8,0,102.08235294117648,1,0,0,1,0,6,55,Risco Medio
1,0,1,1,71,1,1,1,0,0,0,1,1,2,1,97.2,0,97.32816901408452,1,0,0,1,0,5,22,Baixo Risco
0,0,1,1,63,1,0,1,1,1,1,0,0,2,0,63.55,0,63.71746031746032,0,0,0,0,1,5,2,Baixo Risco
0,0,0,0,51,1,1,0,0,0,0,0,0,2,0,24.95,0,25.254901960784316,0,1,0,0,0,2,5,Baixo Risco
0,1,0,0,26,1,1,0,1,0,0,1,0,0,1,89.15,1,87.60192307692309,1,0,0,1,0,4,83,Alto Risco
0,0,1,0,64,1,0,1,0,1,0,1,1,2,1,99.0,0,99.621875,1,0,0,0,0,5,18,Baixo Risco
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,24.8,1,24.8,0,0,0,1,0,0,79,Alto Risco
1,1,1,0,61,1,1,0,1,0,1,0,0,1,1,85.55,0,86.09426229508196,1,0,0,0,0,4,28,Baixo Risco
0,0,0,0,15,1,0,0,0,1,0,1,1,0,1,94.0,0,100.36333333333332,1,0,1,0,0,4,81,Alto Risco
1,0,0,0,64,1,1,0,1,0,1,1,1,1,1,105.65,1,107.8609375,1,0,1,0,0,6,34,Risco Medio
0,0,0,0,18,1,1,0,0,0,0,0,0,0,1,50.3,0,50.73888888888889,0,0,0,1,0,2,67,Risco Medio
0,0,1,1,57,1,0,0,1,0,0,1,1,1,1,95.0,0,97.11929824561405,1,0,0,1,0,4,44,Risco Medio
1,0,1,1,14,1,0,1,1,0,0,0,1,2,1,61.4,0,58.25357142857143,0,0,0,0,0,4,16,Baixo Risco
1,1,0,0,18,1,1,0,1,0,0,0,0,0,1,80.55,0,78.42500000000001,1,0,1,0,0,3,75,Alto Risco
0,1,1,0,72,1,1,1,0,0,0,0,0,2,0,78.5,0,77.80902777777777,1,0,0,0,0,3,10,Baixo Risco
1,0,1,0,70,1,1,1,1,1,1,1,1,2,0,114.3,0,117.77571428571429,1,0,1,0,0,8,9,Baixo Risco
0,0,0,0,38,1,0,0,0,0,0,0,0,2,0,20.05,0,19.51315789473684,0,1,0,0,1,1,6,Baixo Risco
1,0,1,1,68,1,0,1,1,1,1,0,0,2,0,62.65,0,64.35000000000001,0,0,1,0,0,5,2,Baixo Risco
1,0,0,0,13,1,0,0,0,0,0,0,1,0,1,80.85,1,77.5923076923077,1,0,0,1,0,2,85,Alto Risco
1,1,1,0,65,1,1,1,1,0,0,1,0,2,1,92.7,0,91.82153846153844,1,0,1,0,0,5,17,Baixo Risco
0,0,0,0,30,1,1,0,0,1,0,1,1,0,0,100.45,0,103.23,1,0,0,1,0,5,80,Alto Risco
1,0,1,0,51,1,1,0,0,0,1,1,1,2,1,75.2,0,76.49509803921569,0,0,0,0,0,5,16,Baixo Risco
0,0,0,0,31,1,1,1,0,1,0,0,0,0,1,84.75,0,84.30322580645162,1,0,1,0,0,4,57,Risco Medio
0,0,1,0,9,1,0,0,0,0,0,1,1,0,0,89.45,1,94.78888888888888,1,0,0,1,0,3,85,Alto Risco
0,0,1,1,72,1,1,1,1,1,1,0,1,2,1,79.5,0,78.63472222222222,0,0,0,0,0,7,4,Baixo Risco
1,0,0,0,10,1,1,0,0,0,0,1,1,0,1,72.15,1,79.425,0,0,1,0,0,4,74,Alto Risco
0,0,0,0,37,1,0,0,0,0,0,0,0,1,1,19.8,0,18.785135135135132,0,1,0,1,0,1,18,Baixo Risco
0,0,0,0,2,1,0,0,0,1,1,1,1,0,0,76.4,1,80.4,0,0,0,1,0,5,68,Risco Medio
1,0,0,0,55,1,0,1,1,0,0,1,1,1,1,100.9,0,100.94636363636364,1,0,0,0,1,5,35,Risco Medio
1,0,0,1,33,1,1,1,0,1,0,0,1,0,1,95.3,0,99.2469696969697,1,0,0,0,0,5,60,Risco Medio
0,0,1,1,46,1,0,0,0,1,1,0,1,1,0,90.95,0,92.1,1,0,0,0,0,4,25,Baixo Risco
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,54.5,0,54.5,0,0,0,1,0,3,42,Risco Medio
0,1,0,0,20,1,1,0,0,0,0,0,1,0,1,61.6,1,58.7175,0,0,0,0,1,3,67,Risco Medio
1,0,1,0,9,1,0,0,1,1,0,0,0,0,1,79.9,1,82.41111111111111,1,0,0,1,0,3,80,Alto Risco
1,1,0,0,32,1,1,0,0,0,0,1,1,0,1,96.15,1,94.3515625,1,0,1,0,0,4,80,Alto Risco
0,0,1,1,19,1,0,0,0,1,0,0,0,0,1,49.6,0,50.67894736842105,0,0,0,0,0,2,44,Risco Medio
0,0,1,0,70,1,1,1,0,1,1,0,0,2,0,65.3,1,67.99642857142857,0,0,1,0,0,5,3,Baixo Risco
0,0,0,1,61,1,1,0,0,0,0,0,0,2,1,25.0,0,24.56311475409836,0,1,1,0,0,2,4,Baixo Risco
1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,45.45,0,47.42884615384616,0,0,0,1,0,1,50,Risco Medio
1,0,1,0,45,1,1,0,1,1,0,1,1,0,1,107.75,0,108.50666666666667,1,0,0,0,0,6,68,Risco Medio
1,0,1,1,62,1,1,0,0,1,0,1,0,2,1,89.1,0,87.28467741935484,1,0,1,0,0,4,20,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.65,1,19.65,0,1,0,0,1,1,36,Risco Medio
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,44.75,0,49.35,0,0,0,0,1,1,55,Risco Medio
0,0,1,1,41,1,1,1,1,1,0,0,1,1,1,101.6,0,95.86707317073171,1,0,0,0,0,6,33,Risco Medio
1,0,1,1,67,1,0,0,1,1,1,1,1,2,0,103.15,0,102.9179104477612,1,0,0,0,0,6,10,Baixo Risco
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,84.65,1,84.65,1,0,0,0,1,3,87,Alto Risco
0,0,1,0,71,1,1,1,1,0,0,1,0,1,0,95.65,0,96.57676056338028,1,0,0,0,1,5,19,Baixo Risco
0,0,1,1,37,1,0,1,1,0,0,1,1,1,0,75.1,0,71.85945945945946,0,0,0,0,0,5,16,Baixo Risco
1,0,1,0,60,1,0,1,1,0,1,0,0,2,1,61.35,0,62.77,0,0,0,0,1,4,4,Baixo Risco
0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,69.55,1,69.55,1,0,0,1,0,1,87,Alto Risco
0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,19.7,0,21.59166666666667,0,1,1,0,0,1,31,Risco Medio
0,0,0,0,13,0,0,0,1,0,0,0,0,0,1,31.05,1,26.71153846153846,0,0,0,1,0,1,68,Risco Medio
0,0,1,1,11,1,0,1,0,0,0,0,0,0,0,51.0,0,52.88181818181818,0,0,0,0,0,2,33,Risco Medio
1,0,0,0,7,1,0,1,0,0,0,0,0,0,1,51.0,1,50.57857142857143,0,0,0,0,1,2,52,Risco Medio
0,0,1,1,10,1,0,0,0,0,0,1,1,0,1,88.85,0,92.945,1,0,0,1,0,3,85,Alto Risco
1,0,1,0,34,1,0,0,0,0,0,0,0,2,0,20.05,0,19.97058823529412,0,1,1,0,0,1,5,Baixo Risco
0,0,0,0,62,1,0,1,0,0,1,0,1,2,1,65.1,0,62.04435483870968,0,0,0,0,1,4,6,Baixo Risco
1,0,1,0,64,1,1,0,1,0,1,0,1,1,1,70.15,0,70.0109375,0,0,0,0,1,5,15,Baixo Risco
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,44.35,1,44.35,0,0,0,0,0,1,56,Risco Medio
1,0,0,0,25,1,0,0,0,0,0,0,0,2,1,20.75,0,19.976,0,1,0,0,1,1,11,Baixo Risco
0,0,0,0,26,1,0,0,1,1,0,0,0,1,1,56.05,0,59.73846153846154,0,0,0,0,1,3,30,Baixo Risco
1,0,0,1,10,1,0,0,0,0,0,0,0,1,1,19.95,0,21.95,0,1,0,0,0,1,20,Baixo Risco
0,0,0,0,53,1,1,1,1,1,0,1,0,1,0,98.6,0,100.2235849056604,1,0,0,0,1,6,26,Baixo Risco
0,0,0,0,7,1,0,0,0,0,0,1,0,0,1,79.7,1,83.72142857142856,1,0,0,1,0,2,86,Alto Risco
1,0,0,0,33,1,0,0,1,1,0,0,0,0,1,79.0,0,78.0848484848485,1,0,1,0,0,3,58,Risco Medio
0,1,1,0,71,1,0,0,1,1,0,0,1,2,0,89.45,0,90.63732394366195,1,0,1,0,0,4,13,Baixo Risco
0,0,0,0,29,1,1,0,0,0,0,0,0,0,1,74.2,0,68.73275862068965,1,0,0,1,0,2,77,Alto Risco
1,0,1,1,24,1,1,1,0,0,1,1,1,0,0,81.0,0,80.16041666666666,0,0,0,0,0,6,35,Risco Medio
1,0,1,1,20,1,0,0,0,1,0,0,0,0,1,49.6,0,46.99,0,0,0,1,0,2,54,Risco Medio
0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,84.6,0,84.6,1,0,0,1,0,3,90,Alto Risco
1,0,0,1,54,1,1,0,1,0,0,0,0,0,1,55.0,1,57.2712962962963,0,0,1,0,0,3,27,Baixo Risco
0,1,0,0,5,1,0,0,0,1,0,1,0,0,1,84.85,1,83.11,1,0,0,0,1,3,84,Alto Risco
0,0,1,1,72,1,1,1,0,1,1,1,1,2,1,84.2,0,83.14652777777778,0,0,0,0,0,7,5,Baixo Risco
1,0,1,0,52,1,0,1,1,1,1,1,1,2,1,106.3,0,105.51923076923076,1,0,0,1,0,7,21,Baixo Risco
0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,69.05,0,72.38888888888889,1,0,0,1,0,1,77,Alto Risco
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.4,0,45.4,0,0,0,0,1,1,64,Risco Medio
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,73.65,1,73.65,1,0,0,1,0,2,89,Alto Risco
1,0,1,1,33,1,0,0,0,1,1,1,1,1,1,73.9,1,72.88030303030304,0,0,0,0,1,5,27,Baixo Risco
0,0,1,0,55,1,1,0,0,1,0,0,0,0,1,77.75,1,81.05727272727272,1,0,0,1,0,3,62,Risco Medio
1,0,1,1,69,1,1,0,0,0,1,1,1,2,1,99.35,0,99.36884057971014,1,0,0,1,0,5,24,Baixo Risco
1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,50.75,0,50.75,0,0,0,0,1,2,55,Risco Medio
1,0,0,0,54,1,1,1,0,1,1,1,1,2,0,87.1,0,87.68888888888888,0,0,0,0,0,7,8,Baixo Risco
1,0,0,1,33,1,0,0,0,0,0,0,0,1,1,20.15,0,20.67121212121212,0,1,0,0,1,1,13,Baixo Risco
1,1,1,0,45,1,1,0,1,1,1,1,0,1,1,98.7,0,100.57333333333334,1,0,0,0,0,6,42,Risco Medio
0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,25.2,0,29.18636363636364,0,0,0,1,0,0,61,Risco Medio
1,0,0,0,6,1,0,1,1,0,0,0,0,0,1,55.7,0,55.94166666666666,0,0,0,0,0,3,47,Risco Medio
1,0,0,0,21,1,0,1,0,1,0,1,0,0,0,65.35,0,67.82857142857144,0,0,0,0,0,4,39,Risco Medio
0,0,1,1,65,1,1,0,0,0,0,0,0,2,1,25.3,0,26.90076923076923,0,1,0,0,0,2,4,Baixo Risco
0,1,1,0,6,1,1,0,0,0,0,0,1,0,1,84.35,1,79.14999999999999,1,0,0,1,0,3,90,Alto Risco
0,0,0,0,8,1,0,1,0,0,0,1,0,0,0,84.95,1,83.55,1,0,0,1,0,3,75,Alto Risco
1,0,0,0,11,1,0,0,0,0,1,0,0,0,1,73.85,1,84.20454545454545,1,0,0,1,0,2,78,Alto Risco
1,0,1,1,43,1,1,0,0,0,0,0,0,2,0,24.25,0,25.06860465116279,0,1,0,0,1,2,5,Baixo Risco
1,0,1,1,49,0,0,0,1,0,0,1,1,1,1,51.8,1,51.86224489795919,0,0,0,0,0,3,29,Baixo Risco
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,46.0,1,46.0,0,0,0,1,0,1,67,Risco Medio
1,1,0,0,15,1,0,0,0,0,0,0,1,0,1,79.4,1,77.07333333333332,1,0,0,1,0,2,86,Alto Risco
1,0,1,1,60,1,0,1,1,1,0,0,0,2,0,60.5,0,61.57416666666666,0,0,0,0,0,4,3,Baixo Risco
1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,25.1,0,22.51764705882353,0,0,1,0,0,0,51,Risco Medio
1,1,1,0,16,1,0,0,0,0,0,0,0,0,1,71.8,1,72.9875,1,0,0,0,0,1,76,Alto Risco
1,0,1,1,35,1,0,0,0,0,0,0,0,1,0,20.05,0,21.335714285714285,0,1,0,0,0,1,8,Baixo Risco
1,1,1,0,44,1,1,0,1,0,0,0,1,1,0,88.4,1,88.92954545454546,1,0,0,0,1,4,44,Risco Medio
0,0,1,1,12,0,0,0,0,0,1,0,0,1,0,30.25,0,30.7375,0,0,1,0,0,1,26,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,20.2,0,20.2,0,1,0,0,1,1,37,Risco Medio
0,0,0,0,28,1,0,1,1,0,1,0,0,1,1,59.9,0,59.096428571428575,0,0,0,1,0,4,22,Baixo Risco
1,0,1,0,70,1,1,0,0,0,0,0,0,2,0,25.15,0,27.72642857142857,0,1,0,0,0,2,3,Baixo Risco
0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,46.0,1,44.34,0,0,0,0,1,1,48,Risco Medio
1,0,0,0,18,1,0,0,1,1,0,1,1,0,0,101.3,0,99.70277777777778,1,0,1,0,0,5,71,Alto Risco
1,0,1,0,70,1,1,1,0,0,1,1,1,2,1,76.95,0,75.56857142857143,0,0,1,0,0,6,7,Baixo Risco
0,0,1,1,9,1,1,0,1,0,0,0,0,0,1,55.3,0,55.68888888888889,0,0,0,0,1,3,54,Risco Medio
0,1,0,0,67,1,0,1,1,0,1,1,0,2,1,92.45,0,91.65447761194032,1,0,0,0,0,5,11,Baixo Risco
0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,48.45,0,48.45,0,0,0,0,0,2,53,Risco Medio
0,0,1,1,18,1,0,0,0,0,0,0,0,2,0,19.35,0,17.180555555555557,0,1,0,0,1,1,7,Baixo Risco
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,51.75,1,50.275,0,0,1,0,0,2,57,Risco Medio
1,1,1,1,71,1,0,1,1,1,0,0,0,1,1,86.7,0,87.0330985915493,1,0,0,0,0,4,15,Baixo Risco
1,0,1,1,30,1,1,1,1,0,0,1,0,0,1,94.4,1,94.62333333333332,1,0,0,1,0,5,66,Risco Medio
1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,55.7,0,55.7,0,0,0,0,1,3,46,Risco Medio
0,0,0,0,55,1,1,1,0,1,0,0,0,1,1,84.25,0,83.45181818181818,1,0,1,0,0,4,27,Baixo Risco
1,0,0,0,59,1,0,0,0,1,1,1,0,0,1,64.65,0,63.31271186440678,0,0,0,1,0,4,34,Risco Medio
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.15,1,70.15,1,0,0,0,1,1,80,Alto Risco
0,0,1,0,7,1,0,0,0,0,0,0,0,0,1,69.2,0,68.22142857142858,1,0,0,0,0,1,76,Alto Risco
1,0,1,1,45,1,0,1,0,0,1,0,0,2,0,54.65,0,56.748888888888885,0,0,0,0,0,3,4,Baixo Risco
0,0,1,1,54,1,1,0,0,0,0,0,0,1,1,24.75,0,24.85462962962963,0,1,0,0,0,2,9,Baixo Risco
1,0,1,1,51,1,1,0,0,0,0,0,0,1,1,23.95,0,23.85,0,1,0,0,1,2,10,Baixo Risco
0,1,1,0,72,1,1,0,1,1,0,1,1,1,0,105.0,0,105.25069444444443,1,0,1,0,0,6,30,Baixo Risco
1,0,1,0,44,1,0,1,1,0,1,0,0,1,1,59.85,0,59.18068181818182,0,0,0,0,0,4,11,Baixo Risco
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.05,0,21.35,0,1,0,0,1,1,36,Risco Medio
0,0,0,0,66,1,1,0,0,1,0,1,0,1,1,92.15,0,91.77121212121212,1,0,0,0,0,4,37,Risco Medio
1,0,1,1,68,0,0,1,1,0,0,1,0,1,0,44.8,0,43.87720588235294,0,0,0,0,1,3,9,Baixo Risco
0,0,0,0,31,1,0,0,0,0,0,0,0,2,0,20.9,0,22.23709677419355,0,1,1,0,0,1,6,Baixo Risco
0,1,0,0,21,1,1,0,0,0,0,1,1,0,1,95.4,0,96.43333333333332,1,0,0,0,0,4,85,Alto Risco
1,0,0,1,21,1,1,1,0,0,0,0,0,0,0,80.35,0,83.2,1,0,0,1,0,3,63,Risco Medio
0,0,1,1,55,1,1,1,0,1,1,1,1,2,1,85.1,0,84.69,0,0,0,0,0,7,8,Baixo Risco
1,0,0,0,9,0,0,0,0,0,0,1,0,0,1,34.7,1,32.900000000000006,0,0,1,0,0,1,69,Risco Medio
1,1,1,0,71,1,1,1,1,1,1,1,1,2,1,115.05,0,112.90985915492958,1,0,0,0,0,8,14,Baixo Risco
0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,81.1,1,81.1,1,0,0,1,0,2,88,Alto Risco
1,0,1,1,22,1,0,0,0,0,0,0,0,1,0,19.95,0,19.704545454545453,0,1,0,0,1,1,12,Baixo Risco
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.55,1,20.55,0,1,0,0,1,1,30,Baixo Risco
0,0,0,0,61,1,1,0,0,1,1,1,1,2,1,106.6,1,105.38360655737704,1,0,0,1,0,6,32,Risco Medio
0,0,1,0,67,1,1,0,1,1,1,1,1,2,0,86.15,0,87.81865671641792,0,0,0,0,0,7,7,Baixo Risco
0,1,0,0,14,1,0,1,1,0,0,0,0,0,0,78.85,0,74.55714285714285,1,0,0,1,0,3,67,Risco Medio
1,0,1,0,59,1,1,1,1,1,1,1,0,0,1,106.75,1,105.9813559322034,1,0,0,1,0,7,46,Risco Medio
1,1,1,0,21,1,0,0,0,1,0,1,0,0,0,86.55,0,88.44047619047619,1,0,0,0,0,3,71,Alto Risco
1,0,0,0,4,0,0,1,1,0,1,0,0,0,0,42.4,0,36.6,0,0,0,0,1,3,41,Risco Medio
0,0,0,0,3,1,0,0,0,0,0,1,1,0,1,89.45,1,80.14999999999999,1,0,0,1,0,3,89,Alto Risco
1,0,1,0,70,1,1,0,0,0,0,0,0,2,0,24.25,0,24.630714285714287,0,1,0,0,0,2,3,Baixo Risco
0,0,0,0,3,1,0,0,1,0,1,1,1,0,1,97.9,1,105.1,1,0,0,1,0,5,85,Alto Risco
1,1,0,0,21,1,0,0,0,0,0,0,0,1,0,20.5,0,20.454761904761902,0,1,0,0,0,1,17,Baixo Risco
1,0,0,0,20,1,0,0,0,0,0,0,0,0,1,19.6,0,17.807499999999997,0,1,1,0,0,1,30,Baixo Risco
1,0,1,1,22,1,0,0,0,0,0,0,0,1,0,20.25,0,22.193181818181817,0,1,0,0,0,1,12,Baixo Risco
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,55.7,1,55.7,0,0,0,0,1,2,70,Risco Medio
0,0,0,0,63,1,0,0,0,0,0,0,0,2,1,20.6,0,20.614285714285717,0,1,0,0,1,1,4,Baixo Risco
0,0,1,1,70,1,0,0,0,0,0,0,0,2,0,19.8,0,19.696428571428573,0,1,0,0,0,1,2,Baixo Risco
